,fdc_id,food,category,"Calcium, Ca","Carotene, beta",Cholesterol,"Choline, total",Energy,"Fiber, total dietary","Folate, total",Histidine,"Iron, Fe",Isoleucine,Leucine,Lysine,"Magnesium, Mg",Methionine,Niacin,PUFA 18:2,PUFA 18:3,Pantothenic acid,Phenylalanine,"Phosphorus, P","Potassium, K",Protein,Riboflavin,"Selenium, Se","Sodium, Na",Thiamin,Threonine,Total lipid (fat),Tryptophan,Valine,"Vitamin A, RAE",Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin K (phylloquinone),"Zinc, Zn"
45,168169,"Rhubarb, frozen, cooked, with sugar",Fruits and Fruit Juices,15.263157894736842,0.4888888888888889,0.0,1.1,4.142857142857143,8.0,1.4285714285714286,,1.1666666666666667,,,,3.4285714285714284,,1.0822510822510822,0.3125,0.0,1.0,,1.4545454545454546,2.742857142857143,0.6712564543889846,1.4374999999999998,1.2857142857142858,0.041666666666666664,1.6071428571428568,,0.045918367346938785,,,0.5333333333333333,1.1764705882352942,3.0,30.142857142857142,0.44686402491288624
46,168170,"Roselle, raw",Fruits and Fruit Juices,22.63157894736842,,0.0,,1.75,,,,8.222222222222221,,,,14.571428571428571,,1.6774891774891774,,,,,6.7272727272727275,5.942857142857143,1.6523235800344236,1.75,,0.25,0.982142857142857,,0.5877551020408164,,,1.8666666666666667,,10.909090909090908,,
47,168171,"Rose-apples, raw",Fruits and Fruit Juices,3.0526315789473686,,0.0,,0.8928571428571429,,,,0.38888888888888895,,,,1.4285714285714286,,4.329004329004329,,,,,1.4545454545454546,3.5142857142857142,1.0327022375215147,1.875,,0.0,1.7857142857142856,,0.2755102040816327,,,2.2666666666666666,,20.272727272727273,,0.33514801868466465
48,168173,"Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",Fruits and Fruit Juices,1.6842105263157894,0.3,0.0,1.425,1.25,8.4,4.857142857142857,1.1428571428571428,4.166666666666667,0.7142857142857142,0.8058608058608057,0.8095238095238095,3.142857142857143,0.09523809523809523,2.5,0.3875,0.575,2.16,0.6857142857142856,2.3636363636363638,4.228571428571429,0.7401032702237522,2.3124999999999996,1.0,0.08333333333333333,1.964285714285714,1.2380952380952381,0.10102040816326532,1.7857142857142856,0.6593406593406592,0.26666666666666666,1.647058823529412,37.45454545454545,3.1428571428571432,0.7261540404834401
49,168174,"Strawberries, frozen, sweetened, sliced",Fruits and Fruit Juices,1.1578947368421053,0.15555555555555556,0.0,1.15,3.4285714285714284,7.6,4.285714285714286,1.4285714285714284,3.2777777777777777,0.857142857142857,0.9890109890109889,1.0476190476190474,2.0,0.09523809523809523,2.16991341991342,0.46249999999999997,0.675,2.16,0.857142857142857,2.3636363636363638,2.8,0.9122203098106714,3.1874999999999996,1.0,0.125,1.4285714285714286,1.5238095238095237,0.11938775510204083,2.142857142857143,0.824175824175824,0.13333333333333333,1.7647058823529411,37.63636363636363,2.4285714285714284,0.33514801868466465
50,168175,"Sugar-apples, (sweetsop), raw",Fruits and Fruit Juices,2.526315789473684,,0.0,,3.357142857142857,17.6,4.0,,3.3333333333333335,,,2.619047619047619,6.0,0.6666666666666667,4.778138528138528,0.5,0.0,4.5200000000000005,,5.818181818181818,7.057142857142857,3.545611015490534,7.0625,0.8571428571428571,0.375,9.821428571428571,,0.2663265306122449,3.571428571428571,,0.0,11.764705882352942,32.99999999999999,,0.5585800311411078
51,168176,"Feijoa, raw",Fruits and Fruit Juices,1.7894736842105263,0.022222222222222223,0.0,,2.1785714285714284,25.6,6.571428571428571,1.2857142857142854,0.7777777777777779,1.357142857142857,1.0256410256410255,1.8095238095238093,2.5714285714285716,0.6666666666666667,1.5963203463203464,1.3375,0.7250000000000001,4.66,1.0857142857142856,3.4545454545454546,4.914285714285715,1.2220309810671257,1.1249999999999998,,0.125,0.5357142857142857,1.8095238095238093,0.3857142857142858,2.5,1.0439560439560438,0.0,3.9411764705882355,29.90909090909091,5.0,0.33514801868466465
52,168177,"Pears, asian, raw",Fruits and Fruit Juices,0.42105263157894735,0.0,0.0,1.275,1.5,14.4,2.2857142857142856,0.7142857142857142,0.0,1.0,0.9157509157509156,0.8095238095238095,2.2857142857142856,0.5714285714285714,1.185064935064935,0.675,0.025,1.4000000000000001,0.7428571428571428,2.0,3.4571428571428573,0.8605851979345956,0.625,0.14285714285714285,0.0,0.8035714285714284,1.2380952380952381,0.2112244897959184,1.7857142857142856,0.9890109890109887,0.0,1.2941176470588234,3.4545454545454546,6.428571428571429,0.11171600622822156
53,168191,"Dates, medjool",Fruits and Fruit Juices,6.7368421052631575,0.9888888888888889,,2.475,9.892857142857142,26.8,4.285714285714286,4.142857142857143,5.0,3.214285714285714,3.0036630036630036,2.5714285714285716,15.428571428571429,1.619047619047619,8.712121212121211,,,16.1,2.7428571428571424,11.272727272727273,19.885714285714286,3.115318416523236,3.75,,0.041666666666666664,4.4642857142857135,4.0,0.13775510204081634,2.5,3.626373626373626,0.9333333333333333,14.647058823529411,0.0,3.857142857142857,2.4577521370208744
54,168192,"Durian, raw or frozen",Fruits and Fruit Juices,0.631578947368421,0.25555555555555554,0.0,,5.25,15.2,10.285714285714286,,2.388888888888889,,,,8.571428571428571,,5.811688311688312,,,4.6,,7.090909090909091,12.457142857142857,2.530120481927711,12.5,,0.08333333333333333,33.39285714285714,,4.894897959183674,,,0.26666666666666666,18.58823529411765,17.90909090909091,,1.564024087195102
55,168193,"Pineapple, raw, traditional varieties",Fruits and Fruit Juices,1.368421052631579,0.34444444444444444,,1.4,1.6071428571428572,,3.142857142857143,,1.3888888888888888,,,,3.4285714285714284,,2.5432900432900434,,,3.8600000000000003,,1.6363636363636365,3.5714285714285716,0.9466437177280553,1.8125000000000002,0.0,0.041666666666666664,6.9642857142857135,,0.11938775510204083,,,0.4,6.235294117647059,15.363636363636362,1.0,0.44686402491288624
56,168194,"Pineapple, raw, extra sweet variety",Fruits and Fruit Juices,1.368421052631579,0.37777777777777777,,1.35,1.8214285714285714,5.6,5.428571428571429,,1.5555555555555558,,,,3.4285714285714284,,2.7435064935064934,,,4.34,,1.4545454545454546,3.085714285714286,0.9122203098106714,2.0625,0.14285714285714285,0.041666666666666664,7.142857142857142,,0.10102040816326532,,,0.4,6.705882352941177,51.27272727272727,1.0,0.6702960373693293
57,168195,"Clementines, raw",Fruits and Fruit Juices,3.1578947368421053,,,3.5,1.6785714285714286,6.8,6.857142857142857,,0.7777777777777779,,,,2.857142857142857,,3.4415584415584415,,,3.02,,3.8181818181818183,5.057142857142857,1.4629948364888126,1.875,0.14285714285714285,0.041666666666666664,7.678571428571428,,0.13775510204081634,,,,4.411764705882353,44.36363636363637,0.0,0.33514801868466465
